movieId,title,genres,year,title_clean,rating_mean,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
165475,Trancers 4: Jack of Swords (1994),Action|Sci-Fi,1994.0,Trancers 4: Jack of Swords,2.3333333333333335,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165477,Trancers V (1994),Action|Sci-Fi|Thriller,1994.0,Trancers V,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
165479,Trancers 6: Life After Deth (2002),Sci-Fi|Thriller,2002.0,Trancers 6: Life After Deth,2.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
165481,You Can't Beat Love (1937),Comedy|Romance,1937.0,You Can't Beat Love,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165483,Joe Rogan: Triggered (2016),Comedy,2016.0,Joe Rogan: Triggered,3.3676470588235294,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165485,Scherzo Diabolico (2015),Comedy|Horror,2015.0,Scherzo Diabolico,2.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165487,"Fear, Inc. (2016)",Comedy|Horror,2016.0,"Fear, Inc.",2.9,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165489,Ethel & Ernest (2016),,2016.0,Ethel & Ernest,3.59375,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165491,Into the Inferno (2016),Documentary,2016.0,Into the Inferno,3.6735294117647057,170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165493,The Babushkas of Chernobyl (2015),,2015.0,The Babushkas of Chernobyl,3.8863636363636362,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165495,Ladrones (2015),Comedy|Crime,2015.0,Ladrones,2.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165497,Single Santa Seeks Mrs. Claus (2004),Children|Comedy|Fantasy,2004.0,Single Santa Seeks Mrs. Claus,2.888888888888889,9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165499,Moonlight & Mistletoe (2008),Children|Comedy|Drama|Romance,2008.0,Moonlight & Mistletoe,3.3,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165501,Christmas Do-Over (2006),Children|Comedy|Fantasy,2006.0,Christmas Do-Over,2.8076923076923075,13,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165503,Mr. Church (2016),Drama,2016.0,Mr. Church,3.8050541516245486,277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165505,In Memorium (2005),Horror,2005.0,In Memorium,2.5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165507,Mars (1998),Action|Sci-Fi,1998.0,Mars,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165509,Crazy Love (1993),,1993.0,Crazy Love,3.8333333333333335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165511,The Surrogate Womb (1987),,1987.0,The Surrogate Womb,3.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165513,Magic Kitchen (2004),Comedy|Drama|Romance,2004.0,Magic Kitchen,4.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165515,The Beauty Remains (2005),Drama|Romance,2005.0,The Beauty Remains,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165519,Always Faithful,,,Always Faithful,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165523,One Floor Below (2015),,2015.0,One Floor Below,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165525,Unfair World (2012),Comedy|Crime|Drama,2012.0,Unfair World,3.5,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
165527,Before the Flood (2016),Documentary,2016.0,Before the Flood,3.7971311475409837,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165529,Flowers for Algernon (2000),Drama,2000.0,Flowers for Algernon,2.25,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165531,"Silent Night, Deadly Night 4: Initiation (1990)",Horror,1990.0,"Silent Night, Deadly Night 4: Initiation",2.15625,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165533,DC Showcase: Green Arrow (2010),Adventure|Animation,2010.0,DC Showcase: Green Arrow,3.7222222222222223,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165535,Truth or Dare?: A Critical Madness (1986),Horror,1986.0,Truth or Dare?: A Critical Madness,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165537,The Windmill (2016),Horror,2016.0,The Windmill,2.5555555555555554,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165539,Michael Moore in TrumpLand (2016),Documentary,2016.0,Michael Moore in TrumpLand,2.509433962264151,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165541,Be with Me (2010),Drama|Romance|Thriller,2010.0,Be with Me,3.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
165543,Manson's Lost Girls (2016),Crime|Drama|Thriller,2016.0,Manson's Lost Girls,3.25,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
165545,Sennentuntschi (2010),Horror|Mystery,2010.0,Sennentuntschi,3.3,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
165547,The Big Fix (2011),Documentary,2011.0,The Big Fix,3.5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165549,Manchester by the Sea (2016),Drama,2016.0,Manchester by the Sea,3.853707995365006,3452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165551,Lion (2016),Drama,2016.0,Lion,3.919232307077169,2501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165553,Come And Find Me (2016),Drama,2016.0,Come And Find Me,3.1511627906976742,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165555,Spa Night (2016),Drama,2016.0,Spa Night,3.2058823529411766,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165557,The Big Gun (1981),Comedy,1981.0,The Big Gun,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165559,Ο Θανάσης στη χώρα της σφαλιάρας (1976),,1976.0,Ο Θανάσης στη χώρα της σφαλιάρας,3.375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165561,The Man Who Ran a Lot (1973),Comedy,1973.0,The Man Who Ran a Lot,2.75,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165563,"What Did You Do in the War, Thanassi? (1971)",Comedy|Drama,1971.0,"What Did You Do in the War, Thanassi?",3.75,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165565,The Baldheaded Agent and the Land of Destruction Mission (1969),Comedy,1969.0,The Baldheaded Agent and the Land of Destruction Mission,2.7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165567,Politexnitis and Erimospitis (1963),Comedy,1963.0,Politexnitis and Erimospitis,2.8333333333333335,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165569,RWD (2015),Horror|Sci-Fi,2015.0,RWD,3.0714285714285716,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
165571,The Genius of Marie Curie: The Woman Who Lit up the World (2013),Documentary,2013.0,The Genius of Marie Curie: The Woman Who Lit up the World,3.25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165573,Hollywood Without Make-Up (1963),Documentary,1963.0,Hollywood Without Make-Up,3.125,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165575,In guerra per amore (2016),,2016.0,In guerra per amore,3.9166666666666665,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165577,Behind Convent Walls (1978),Drama,1978.0,Behind Convent Walls,1.3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165579,Utu (1984),Adventure|Drama|War,1984.0,Utu,3.2857142857142856,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
165581,Operation Mekong (2016),Action|Thriller,2016.0,Operation Mekong,3.230769230769231,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165583,The Maid (2014),Drama|Romance,2014.0,The Maid,3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165585,Clement (2001),Drama|Romance,2001.0,Clement,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165587,The Admirer (2012),Drama|Romance,2012.0,The Admirer,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165589,Alien 2: On Earth (1980),Horror|Sci-Fi,1980.0,Alien 2: On Earth,1.5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
165591,Repo Chick (2009),Comedy,2009.0,Repo Chick,2.25,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165593,The Brave One (1956),Drama,1956.0,The Brave One,3.125,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165595,Gajakessari (2014),,2014.0,Gajakessari,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165597,Hayabusa: The Long Voyage Home (2012),Drama,2012.0,Hayabusa: The Long Voyage Home,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165599,Hayabusa (2011),Adventure,2011.0,Hayabusa,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165601,I Am the Pretty Thing That Lives in the House (2016),Horror|Thriller,2016.0,I Am the Pretty Thing That Lives in the House,2.7765151515151514,132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
165603,The Autopsy of Jane Doe (2016),Horror,2016.0,The Autopsy of Jane Doe,3.5213068181818183,1408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165605,The Head Vanishes (2016),Animation,2016.0,The Head Vanishes,3.5833333333333335,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165607,Naughty @ 40 (2011),Comedy|Drama,2011.0,Naughty @ 40,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165609,Kajraare (2010),Crime|Drama|Romance,2010.0,Kajraare,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
165611,Alleycats (2016),Action|Thriller,2016.0,Alleycats,2.888888888888889,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165613,Whitney (2015),Drama|Romance,2015.0,Whitney,2.642857142857143,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165615,Satan Lives (2015),Documentary,2015.0,Satan Lives,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165617,Diane (1956),Drama|Romance,1956.0,Diane,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165619,Happy Anniversary (1959),Comedy,1959.0,Happy Anniversary,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165621,Hammerhead (1968),Horror|Sci-Fi,1968.0,Hammerhead,2.5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
165623,"Hail, Hero! (1969)",Drama,1969.0,"Hail, Hero!",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165625,Bill Cosby: 49 (1987),Comedy,1987.0,Bill Cosby: 49,3.875,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165627,Nitro (2006),Action,2006.0,Nitro,2.125,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165629,The Bulleteers (1942),Action|Animation|Fantasy,1942.0,The Bulleteers,3.5833333333333335,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165631,Kabadayı (2007),Action|Crime|Drama,2007.0,Kabadayı,3.65,20,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
165633,A Long Story (2012),Drama,2012.0,A Long Story,3.9285714285714284,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165635,The Thinning (2016),Thriller,2016.0,The Thinning,3.1777777777777776,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165637,Captain Sindbad (1963),Action|Adventure|Children|Fantasy,1963.0,Captain Sindbad,2.8,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165639,While You Were Fighting: A Thor Mockumentary (2016),Comedy|Fantasy|Sci-Fi,2016.0,While You Were Fighting: A Thor Mockumentary,3.564814814814815,162,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
165641,Closet Monster (2016),Drama,2016.0,Closet Monster,3.641025641025641,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165643,Those People (2015),Drama|Romance,2015.0,Those People,3.2708333333333335,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165645,Bad Santa 2 (2016),Comedy,2016.0,Bad Santa 2,2.669230769230769,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165647,Within (2016),Thriller,2016.0,Within,2.546875,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165649,Dead on Campus (2014),Drama|Thriller,2014.0,Dead on Campus,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
165651,Take Down (2016),Action|Drama|Thriller,2016.0,Take Down,3.75,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
165653,Tchoupitoulas (2012),Documentary,2012.0,Tchoupitoulas,3.8333333333333335,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165655,Seeding of a Ghost (1983),Horror|Thriller,1983.0,Seeding of a Ghost,3.2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
165659,Five Days from Home (1979),Drama,1979.0,Five Days from Home,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165661,The Piper (2015),Fantasy|Horror,2015.0,The Piper,3.7857142857142856,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
165663,From This Day Forward (1946),Drama|Romance|War,1946.0,From This Day Forward,3.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
165665,Sounder (2003),,2003.0,Sounder,3.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165667,Somnus (2016),Adventure|Sci-Fi|Thriller,2016.0,Somnus,1.6666666666666667,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
165669,The Late Bloomer (2016),Comedy|Drama|Romance,2016.0,The Late Bloomer,2.6835443037974684,79,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165671,Ice Guardians (2016),Documentary,2016.0,Ice Guardians,3.4166666666666665,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165673,The People vs. Fritz Bauer (2015),Drama,2015.0,The People vs. Fritz Bauer,3.608108108108108,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165675,H. (2014),Drama|Sci-Fi|Thriller,2014.0,H.,3.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
165677,Dare to Be Wild (2015),Drama,2015.0,Dare to Be Wild,3.3333333333333335,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165679,iGirl (2016),Comedy|Romance,2016.0,iGirl,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165681,Almost Christmas (2016),Comedy,2016.0,Almost Christmas,2.89,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165683,Gilda Live (1980),Comedy,1980.0,Gilda Live,2.75,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165685,Harry & Snowman (2015),Documentary,2015.0,Harry & Snowman,3.8333333333333335,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165687,Howard Hawks: American Artist (1997),Documentary,1997.0,Howard Hawks: American Artist,2.6666666666666665,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165689,Head Trauma (2006),Horror|Mystery|Thriller,2006.0,Head Trauma,3.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
165691,Love and Diane (2002),Documentary,2002.0,Love and Diane,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165693,I for India (2005),Documentary,2005.0,I for India,2.25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165695,Photographic Memory (2011),Documentary,2011.0,Photographic Memory,4.166666666666667,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165699,Angel Has Fallen,Action|Thriller,,Angel Has Fallen,3.2348008385744236,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165701,Starship Apocalypse (2014),Action|Sci-Fi,2014.0,Starship Apocalypse,2.625,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165703,Suburban Mayhem (2006),Drama|Romance|Thriller,2006.0,Suburban Mayhem,2.7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
165707,Ned (2003),,2003.0,Ned,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165709,Tanna (2015),Drama|Romance,2015.0,Tanna,3.5526315789473686,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165711,Frackman (2015),Documentary,2015.0,Frackman,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165713,Rebel Beat: The story of LA Rockabilly (2007),,2007.0,Rebel Beat: The story of LA Rockabilly,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165715,Mosquinha (1890),,1890.0,Mosquinha,3.3333333333333335,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165717,Je vous aime (1891),Documentary,1891.0,Je vous aime,2.388888888888889,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165719,Luokkakokous 2: Polttarit (2016),Comedy,2016.0,Luokkakokous 2: Polttarit,1.8571428571428572,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165721,Ghosts with Shit Jobs (2012),Comedy|Drama|Sci-Fi,2012.0,Ghosts with Shit Jobs,2.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
165723,Ae Dil Hai Mushkil (2016),Comedy|Drama|Romance,2016.0,Ae Dil Hai Mushkil,3.111111111111111,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165725,Over the Moon (1939),Comedy,1939.0,Over the Moon,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165727,Consumed (2015),Drama|Thriller,2015.0,Consumed,3.2857142857142856,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
165729,Flatland - The Movie (2007),Animation,2007.0,Flatland - The Movie,3.1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165731,"Eldridge Cleaver, Black Panther (1970)",Documentary,1970.0,"Eldridge Cleaver, Black Panther",4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165733,Ice Girls (2016),,2016.0,Ice Girls,4.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165735,Chalk It Up (2016),,2016.0,Chalk It Up,2.5454545454545454,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165737,Accidentally Engaged (2016),Comedy|Romance,2016.0,Accidentally Engaged,3.8529411764705883,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165739,A Hazard of Hearts (1987),Drama|Romance,1987.0,A Hazard of Hearts,2.8333333333333335,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165741,A Ghost in Monte Carlo (1990),Romance,1990.0,A Ghost in Monte Carlo,3.375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165743,Bound & Babysitting (2015),Children,2015.0,Bound & Babysitting,3.3333333333333335,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165745,A Holiday Heist (2011),Comedy|Romance,2011.0,A Holiday Heist,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165747,Exchange,Horror,,Exchange,2.625,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165749,Little Longnose (2003),Adventure|Animation|Children,2003.0,Little Longnose,3.5625,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165753,The Battle of Midway (1942),Documentary|War,1942.0,The Battle of Midway,2.8,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
165755,The Bespoke Overcoat (1955),Drama|Fantasy,1955.0,The Bespoke Overcoat,2.6666666666666665,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
165757,Journey to the West (1960),Animation|Fantasy,1960.0,Journey to the West,2.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165759,The Mill of Good Luck (1955),Crime|Drama,1955.0,The Mill of Good Luck,3.5,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
165761,November Rule (2015),,2015.0,November Rule,2.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165763,By Love Possessed (1961),Drama,1961.0,By Love Possessed,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165765,Downfall (1997),Drama|Romance,1997.0,Downfall,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165767,Courage for Every Day (1964),Drama,1964.0,Courage for Every Day,3.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165769,Croc (2007),Horror,2007.0,Croc,2.1666666666666665,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165771,Dead Noon (2009),Horror|Western,2009.0,Dead Noon,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
165773,The Club of the Misunderstood (2014),Comedy|Fantasy,2014.0,The Club of the Misunderstood,2.875,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165775,Four Mothers (1941),Drama|Romance,1941.0,Four Mothers,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165777,Goin' to Town (1935),Comedy,1935.0,Goin' to Town,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165779,Hell Bent for Leather (1960),Western,1960.0,Hell Bent for Leather,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165781,Hostile Border (2015),Drama,2015.0,Hostile Border,3.1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165783,If I Were Free (1933),,1933.0,If I Were Free,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165787,Lonesome Dove Church (2014),Western,2014.0,Lonesome Dove Church,5.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165789,Love Me Forever (1935),Drama|Romance,1935.0,Love Me Forever,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165791,Marie (1985),Drama,1985.0,Marie,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165793,Out West with the Hardys (1938),Comedy,1938.0,Out West with the Hardys,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165797,Screamers (2006),Documentary,2006.0,Screamers,3.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165799,The Black Tavern (1972),Action,1972.0,The Black Tavern,3.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165801,The Cheaters (1945),Comedy|Drama,1945.0,The Cheaters,2.9,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165803,The Cheaters (1958),Drama,1958.0,The Cheaters,3.4166666666666665,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165805,The Christmas Dragon (2014),Adventure|Children|Fantasy,2014.0,The Christmas Dragon,2.3,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165807,The Graves (2010),Adventure|Horror|Thriller,2010.0,The Graves,1.75,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
165809,The Halliday Brand (1957),Western,1957.0,The Halliday Brand,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165811,When You're in Love (1937),Comedy|Romance,1937.0,When You're in Love,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165813,Where Sinners Meet (1934),Comedy|Romance,1934.0,Where Sinners Meet,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165815,Lunch Wagon (1981),Comedy|Crime,1981.0,Lunch Wagon,2.5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165817,The King of Havana (2015),Drama,2015.0,The King of Havana,3.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165819,Jeff Ross Roasts Cops (2016),Comedy,2016.0,Jeff Ross Roasts Cops,2.6875,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165821,Rodnye (Close Relations),Documentary,,Rodnye (Close Relations),4.25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165823,Under the Sun (2016),Documentary,2016.0,Under the Sun,3.5245901639344264,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165825,The Way We Live Now (2001),Drama|Romance,2001.0,The Way We Live Now,4.0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
165827,"Quiet Riot: Well Now You're Here, There's No Way Back (2014)",Documentary,2014.0,"Quiet Riot: Well Now You're Here, There's No Way Back",3.375,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
