movieId,tag_clean,semantic_category,idf,n_uses,n_movies,n_users,top_user_share
88129,tension,tone_atmosphere,6.035792374878906,424,139,251,0.21226415094339623
88129,violent,intensity_darkness,5.480266572195009,1555,243,644,0.02122186495176849
88129,visually appealing,visual_style,4.799490683437611,7253,481,2092,0.0074451950916861985
88129,visually striking,visual_style,6.883090235266111,237,59,149,0.17721518987341772
88131,bleak,tone_atmosphere,5.778937766222385,566,180,250,0.17314487632508835
88131,office politics,theme,8.412485440026675,17,12,8,0.5882352941176471
88131,quiet,tone_atmosphere,7.610138967501737,49,28,42,0.04081632653061224
88131,unresolved ending,narrative_structure,9.031524648432898,6,6,5,0.3333333333333333
88140,nonlinear timeline,narrative_structure,5.543712793933971,399,228,154,0.5338345864661654
88140,redemption,theme,4.94434857568941,814,416,289,0.3071253071253071
88140,sad,tone_atmosphere,5.196691281695881,885,323,465,0.02711864406779661
88140,sad ending,narrative_structure,6.117622393126539,280,128,183,0.04285714285714286
88140,stylized,visual_style,4.791226173587717,4948,485,1370,0.04042037186742118
88140,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
88158,abusive mother,theme,7.543447593003065,51,30,24,0.49019607843137253
88158,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
88158,obsession,theme,4.826832029041931,946,468,329,0.3583509513742072
88158,serial killer,intensity_darkness,4.310478005059005,2763,785,828,0.18928700687658342
88158,single father,theme,6.276954431695795,169,109,65,0.514792899408284
88158,tension,tone_atmosphere,6.035792374878906,424,139,251,0.21226415094339623
88163,emotional,emotional_cognitive_experience,5.128110017541352,2289,346,965,0.019222367846221056
88163,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
88163,father-son relationship,theme,5.122362875285784,1218,348,458,0.052545155993431854
88163,feel-good,tone_atmosphere,5.6255766640121445,1244,210,689,0.013665594855305467
88163,multiple storylines,narrative_structure,6.109900347032629,1514,129,804,0.03236459709379128
88163,plot twist,narrative_structure,5.339080128154465,2396,280,1031,0.021285475792988316
88163,plot twists,narrative_structure,7.2885553433742745,218,39,184,0.01834862385321101
88163,unrealistic ending,narrative_structure,9.031524648432898,13,6,13,0.07692307692307693
88163,weak ending,narrative_structure,6.916991786941792,245,57,190,0.02040816326530612
88168,neo-noir,visual_style,5.420606735788673,1243,258,507,0.13596138374899436
88179,bad ending,narrative_structure,5.606796769360548,530,214,311,0.04339622641509434
88179,emotional,emotional_cognitive_experience,5.128110017541352,2289,346,965,0.019222367846221056
88179,heartwarming,tone_atmosphere,5.570263026028092,1507,222,727,0.019243530192435302
88179,sad ending,narrative_structure,6.117622393126539,280,128,183,0.04285714285714286
88179,unexpected ending,narrative_structure,7.19324516356995,256,43,197,0.0234375
88235,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
88235,bloody funny,intensity_darkness,8.897993255808375,12,7,6,0.5833333333333334
88235,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
88237,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
88248,apocalypse,theme,5.459981901023503,1271,248,522,0.11801730920535011
88272,violent,intensity_darkness,5.480266572195009,1555,243,644,0.02122186495176849
88282,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
88282,serial killer,intensity_darkness,4.310478005059005,2763,785,828,0.18928700687658342
88299,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
88299,thought provoking,emotional_cognitive_experience,6.4887984277560715,487,88,346,0.03696098562628337
88305,political satire,theme,6.546617998644897,187,83,106,0.34759358288770054
88317,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
88339,faith,theme,5.630327266770743,307,209,96,0.4592833876221498
88339,meditative,tone_atmosphere,6.523087501234703,410,85,227,0.13658536585365855
88398,politics,theme,4.247610726998736,2416,836,718,0.1767384105960265
88405,father-son relationship,theme,5.122362875285784,1218,348,458,0.052545155993431854
88405,happy ending,narrative_structure,5.746326180633624,685,186,366,0.04817518248175182
88454,dissociative identity disorder,theme,8.087063039592046,80,17,63,0.125
88454,mental illness,theme,4.6161323199152156,2698,578,942,0.0770941438102298
88466,narrated,narrative_structure,5.71993942546043,757,191,331,0.10435931307793923
88485,neo-noir,visual_style,5.420606735788673,1243,258,507,0.13596138374899436
88520,mental illness,theme,4.6161323199152156,2698,578,942,0.0770941438102298
88520,oedipal complex,emotional_cognitive_experience,8.49252814770021,12,11,7,0.5
88520,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
88520,tragedy,intensity_darkness,5.0478456540983165,691,375,294,0.3227206946454414
88566,memory,theme,5.019010104458429,1031,386,402,0.3297769156159069
88570,mental illness,theme,4.6161323199152156,2698,578,942,0.0770941438102298
88570,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
88570,single mother,theme,5.444045308760691,358,252,100,0.5586592178770949
88574,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
88574,witty,humor,5.160323637525007,2144,335,918,0.03125
88589,narration,narrative_structure,6.079594997537299,167,133,59,0.47904191616766467
88589,visually appealing,visual_style,4.799490683437611,7253,481,2092,0.0074451950916861985
88589,weird pacing,tone_atmosphere,8.780210220151991,32,8,31,0.0625
88593,brutal,intensity_darkness,6.141152890536733,648,125,367,0.05555555555555555
88601,working class,theme,5.987002210709474,270,146,105,0.35185185185185186
88646,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
88652,hidden identity,theme,7.576237415826055,37,29,16,0.40540540540540543
88652,obsession,theme,4.826832029041931,946,468,329,0.3583509513742072
88652,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
88670,witty,humor,5.160323637525007,2144,335,918,0.03125
88672,feel-good,tone_atmosphere,5.6255766640121445,1244,210,689,0.013665594855305467
88672,heartwarming,tone_atmosphere,5.570263026028092,1507,222,727,0.019243530192435302
88744,bad ending,narrative_structure,5.606796769360548,530,214,311,0.04339622641509434
88744,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
88744,dystopia,theme,4.886124915410512,5713,441,1568,0.05916331174514266
88744,powerful,emotional_cognitive_experience,7.085614499377584,88,48,64,0.09090909090909091
88744,space,theme,5.250587049901013,3971,306,1376,0.0319818685469655
88744,thought-provoking,emotional_cognitive_experience,5.08855683915533,6003,360,2035,0.01082791937364651
88746,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
88810,bittersweet,tone_atmosphere,5.37531597660851,2757,270,1065,0.023939064200217627
88810,class divide,theme,8.49252814770021,41,11,36,0.07317073170731707
88810,feel-good,tone_atmosphere,5.6255766640121445,1244,210,689,0.013665594855305467
88810,feminism,theme,5.379012838489836,1127,269,459,0.0709849157054126
88810,heartwarming,tone_atmosphere,5.570263026028092,1507,222,727,0.019243530192435302
88810,powerful,emotional_cognitive_experience,7.085614499377584,88,48,64,0.09090909090909091
88810,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
88810,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
88810,thought provoking,emotional_cognitive_experience,6.4887984277560715,487,88,346,0.03696098562628337
88812,abrupt ending,narrative_structure,7.393915859032101,62,35,45,0.12903225806451613
88812,black comedy,humor,4.370784611289995,4071,739,1345,0.11667894866126259
88821,mistaken identity,theme,5.468046460860234,364,246,100,0.5576923076923077
88837,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
88837,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
88877,strange story,tone_atmosphere,8.780210220151991,42,8,39,0.07142857142857142
88879,alien,theme,4.785072308013339,992,488,229,0.4586693548387097
88925,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
88932,visual effects,visual_style,7.127287195778153,271,46,203,0.025830258302583026
88954,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
88954,slapstick,humor,5.574757415615932,516,221,222,0.14728682170542637
88961,space travel,theme,5.620848522816199,1328,211,579,0.11219879518072289
88979,time travel,narrative_structure,4.6161323199152156,4740,578,1504,0.10253164556962026
88991,working class,theme,5.987002210709474,270,146,105,0.35185185185185186
89000,bad ending,narrative_structure,5.606796769360548,530,214,311,0.04339622641509434
89002,time travel,narrative_structure,4.6161323199152156,4740,578,1504,0.10253164556962026
89028,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
89028,scary,intensity_darkness,5.914839764461244,523,157,295,0.028680688336520075
89030,ending,narrative_structure,5.684129972763719,470,198,258,0.05531914893617021
89030,no suspense,intensity_darkness,8.897993255808375,16,7,15,0.125
89030,not scary,intensity_darkness,7.065411792060065,81,49,57,0.07407407407407407
89039,ambiguous ending,narrative_structure,6.157153231883174,242,123,125,0.3677685950413223
89039,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
89039,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89039,creepy,tone_atmosphere,5.393938488706512,1417,265,623,0.03458009880028229
89039,death of a child,theme,7.1707723077178915,82,44,49,0.15853658536585366
89039,ending,narrative_structure,5.684129972763719,470,198,258,0.05531914893617021
89039,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
89039,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
89039,grief,theme,5.105317008012795,552,354,162,0.3858695652173913
89039,guilt,theme,5.346223015666846,380,278,97,0.5815789473684211
89039,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
89039,massachusetts institute of technology,theme,9.031524648432898,11,6,7,0.45454545454545453
89039,melancholic,tone_atmosphere,6.97010161225574,404,54,264,0.024752475247524754
89039,memory,theme,5.019010104458429,1031,386,402,0.3297769156159069
89039,no ending,narrative_structure,7.045609164763885,74,50,38,0.25675675675675674
89039,philosophy,theme,5.592939734699122,2089,217,999,0.05648635710866443
89039,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
89039,redemption,theme,4.94434857568941,814,416,289,0.3071253071253071
89039,stupid ending,narrative_structure,7.1707723077178915,147,44,108,0.061224489795918366
89039,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
89039,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
89039,tragedy,intensity_darkness,5.0478456540983165,691,375,294,0.3227206946454414
89039,visually appealing,visual_style,4.799490683437611,7253,481,2092,0.0074451950916861985
89047,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
89047,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
89047,loss,theme,5.883684596681449,238,162,89,0.25630252100840334
89060,serial killer,intensity_darkness,4.310478005059005,2763,785,828,0.18928700687658342
89069,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
89072,apocalypse,theme,5.459981901023503,1271,248,522,0.11801730920535011
89072,atmosphere,tone_atmosphere,6.8030475275925735,284,64,224,0.02464788732394366
89072,bleak,tone_atmosphere,5.778937766222385,566,180,250,0.17314487632508835
89072,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89072,dark,tone_atmosphere,4.717853333423288,4825,522,1527,0.011606217616580311
89072,dystopia,theme,4.886124915410512,5713,441,1568,0.05916331174514266
89072,emotional,emotional_cognitive_experience,5.128110017541352,2289,346,965,0.019222367846221056
89072,happy ending,narrative_structure,5.746326180633624,685,186,366,0.04817518248175182
89072,lame ending,narrative_structure,8.032995818321771,68,18,61,0.04411764705882353
89072,post-apocalyptic,theme,5.342645194318961,2881,279,1062,0.05900728913571676
89072,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
89074,quirky,humor,4.731328032006648,4954,515,1459,0.02846184901090028
89090,photography,visual_style,5.64955862869863,531,205,278,0.192090395480226
89104,android,theme,6.117622393126539,216,128,60,0.5185185185185185
89104,post-apocalyptic,theme,5.342645194318961,2881,279,1062,0.05900728913571676
89104,robots,theme,5.966799503391955,1478,149,604,0.039918809201623814
89118,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89118,disturbing,tone_atmosphere,4.911326707384463,4053,430,1343,0.028620774734764372
89118,identity,theme,6.057453871660086,342,136,178,0.22807017543859648
89118,mindfuck,narrative_structure,5.790048991647456,3457,178,1385,0.014752675730402082
89118,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
89170,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
89190,brutal,intensity_darkness,6.141152890536733,648,125,367,0.05555555555555555
89219,android,theme,6.117622393126539,216,128,60,0.5185185185185185
89219,cyborg,theme,6.189943054706165,281,119,116,0.36298932384341637
89219,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
89219,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
89230,dystopia,theme,4.886124915410512,5713,441,1568,0.05916331174514266
89230,post-apocalyptic,theme,5.342645194318961,2881,279,1062,0.05900728913571676
89260,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
89260,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
89302,ethics,theme,6.295303570363991,264,107,152,0.1590909090909091
89321,time travel,narrative_structure,4.6161323199152156,4740,578,1504,0.10253164556962026
89321,weird,tone_atmosphere,5.228041811579957,1571,313,714,0.016549968173138127
89337,redemption,theme,4.94434857568941,814,416,289,0.3071253071253071
89343,gory,intensity_darkness,6.546617998644897,216,83,154,0.041666666666666664
89343,moral corruption,theme,8.032995818321771,26,18,11,0.5384615384615384
89343,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
89343,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
89343,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
89347,death personified,theme,8.897993255808375,17,7,12,0.29411764705882354
89347,surrealism,visual_style,4.324571768134864,1752,774,602,0.4035388127853881
89349,political unrest,theme,7.799380967140265,25,23,5,0.6
89349,redemption,theme,4.94434857568941,814,416,289,0.3071253071253071
89351,war trauma,theme,9.031524648432898,7,6,5,0.42857142857142855
89369,single father,theme,6.276954431695795,169,109,65,0.514792899408284
89377,memory,theme,5.019010104458429,1031,386,402,0.3297769156159069
89388,mother-son relationship,theme,6.258935926193116,259,111,120,0.10424710424710425
89470,apocalypse,theme,5.459981901023503,1271,248,522,0.11801730920535011
89470,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89470,creepy,tone_atmosphere,5.393938488706512,1417,265,623,0.03458009880028229
89470,disturbing,tone_atmosphere,4.911326707384463,4053,430,1343,0.028620774734764372
89470,eerie,tone_atmosphere,6.5115266788336275,357,86,183,0.14565826330532214
89470,ethics of science,theme,8.897993255808375,9,7,7,0.2222222222222222
89470,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
89470,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
89470,fear of death,theme,7.98170252393422,28,19,10,0.5357142857142857
89470,hollywood ending,narrative_structure,8.780210220151991,20,8,17,0.15
89470,intense,emotional_cognitive_experience,5.539355488565016,1759,229,854,0.013644115974985787
89470,multiple storylines,narrative_structure,6.109900347032629,1514,129,804,0.03236459709379128
89470,nonlinear timeline,narrative_structure,5.543712793933971,399,228,154,0.5338345864661654
89470,political,theme,5.914839764461244,639,157,378,0.02190923317683881
89470,puzzle,narrative_structure,7.422086735998797,91,34,65,0.1978021978021978
89470,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
89470,unsettling,emotional_cognitive_experience,7.045609164763885,192,50,144,0.06770833333333333
89470,weak ending,narrative_structure,6.916991786941792,245,57,190,0.02040816326530612
89472,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
89472,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
89480,character study,narrative_structure,6.570715550223958,305,81,216,0.036065573770491806
89480,creepy,tone_atmosphere,5.393938488706512,1417,265,623,0.03458009880028229
89480,mindfuck,narrative_structure,5.790048991647456,3457,178,1385,0.014752675730402082
89480,weird,tone_atmosphere,5.228041811579957,1571,313,714,0.016549968173138127
89492,bad ending,narrative_structure,5.606796769360548,530,214,311,0.04339622641509434
89492,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
89492,hope,tone_atmosphere,5.818379498273682,334,173,156,0.40718562874251496
89492,sad ending,narrative_structure,6.117622393126539,280,128,183,0.04285714285714286
89492,strange ending,narrative_structure,8.780210220151991,21,8,19,0.09523809523809523
89492,thought-provoking,emotional_cognitive_experience,5.08855683915533,6003,360,2035,0.01082791937364651
89532,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
89535,deadpan,humor,6.500097983010004,402,87,222,0.13432835820895522
89535,experimental,visual_style,5.806950802450059,350,175,165,0.2885714285714286
89535,hope,tone_atmosphere,5.818379498273682,334,173,156,0.40718562874251496
89535,working class,theme,5.987002210709474,270,146,105,0.35185185185185186
89554,childhood friends,theme,6.934383529653661,77,56,28,0.5974025974025974
89570,bittersweet,tone_atmosphere,5.37531597660851,2757,270,1065,0.023939064200217627
89580,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
89580,violent,intensity_darkness,5.480266572195009,1555,243,644,0.02122186495176849
89582,psychological,theme,5.108137884354437,4081,353,1483,0.01274197500612595
89584,dark comedy,humor,4.366738752770452,6153,742,1958,0.06273362587355762
89588,serial killer,intensity_darkness,4.310478005059005,2763,785,828,0.18928700687658342
89590,disturbing,tone_atmosphere,4.911326707384463,4053,430,1343,0.028620774734764372
89590,scary,intensity_darkness,5.914839764461244,523,157,295,0.028680688336520075
89590,unsettling,emotional_cognitive_experience,7.045609164763885,192,50,144,0.06770833333333333
89607,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
89607,creepy doll,tone_atmosphere,9.185675328260157,11,5,9,0.2727272727272727
89607,psychological,theme,5.108137884354437,4081,353,1483,0.01274197500612595
89607,psychological thriller,theme,5.7516881237750095,771,185,400,0.11543450064850844
89638,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
89638,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89638,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
89678,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
89707,documentary style,visual_style,8.087063039592046,32,17,28,0.15625
89707,family relationships,theme,4.146560562842032,1305,925,245,0.5379310344827586
89722,serial killer,intensity_darkness,4.310478005059005,2763,785,828,0.18928700687658342
89722,twist ending,narrative_structure,5.019010104458429,6600,386,2088,0.008181818181818182
89745,alien,theme,4.785072308013339,992,488,229,0.4586693548387097
89745,alien contact,theme,7.007142883936089,138,52,79,0.2826086956521739
89745,alien invasion,theme,5.76794864464679,854,182,343,0.14168618266978922
89745,alien monster,theme,7.645230287313007,54,27,28,0.48148148148148145
89745,aliens,theme,5.006172957697748,3642,391,976,0.03871499176276771
89745,artificial intelligence,theme,5.757078972409886,2652,184,1096,0.048265460030165915
89745,excellent cinematography,visual_style,8.674849704494164,67,9,55,0.11940298507462686
89745,fast paced,narrative_structure,6.673369704284041,264,73,188,0.022727272727272728
89745,redemption,theme,4.94434857568941,814,416,289,0.3071253071253071
89745,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
89745,robots,theme,5.966799503391955,1478,149,604,0.039918809201623814
89745,space travel,theme,5.620848522816199,1328,211,579,0.11219879518072289
89745,stylized violence,visual_style,5.993828175779875,307,145,132,0.40390879478827363
89745,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
89745,technology,theme,5.561334395283791,1090,224,498,0.10091743119266056
89745,visually appealing,visual_style,4.799490683437611,7253,481,2092,0.0074451950916861985
89745,visually stunning,visual_style,5.71993942546043,2059,191,1000,0.011170471102476931
89747,family tragedy,intensity_darkness,8.032995818321771,20,18,9,0.55
89753,atmosphere,tone_atmosphere,6.8030475275925735,284,64,224,0.02464788732394366
89753,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
89753,beautifully shot,visual_style,9.185675328260157,33,5,31,0.09090909090909091
89753,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89753,confusing,narrative_structure,5.790048991647456,680,178,399,0.020588235294117647
89753,confusing plot,narrative_structure,7.511698894688484,88,31,78,0.03409090909090909
89753,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
89753,photography,visual_style,5.64955862869863,531,205,278,0.192090395480226
89753,visually striking,visual_style,6.883090235266111,237,59,149,0.17721518987341772
89759,class themes,theme,7.313873151358565,148,38,111,0.13513513513513514
89759,dialogue driven,narrative_structure,5.966799503391955,703,149,379,0.05405405405405406
89759,guilt,theme,5.346223015666846,380,278,97,0.5815789473684211
89759,moral ambiguity,theme,6.787780055461785,181,65,125,0.10497237569060773
89759,morally complex,emotional_cognitive_experience,7.645230287313007,152,27,117,0.046052631578947366
89759,open ending,narrative_structure,6.934383529653661,211,56,154,0.037914691943127965
89759,photography,visual_style,5.64955862869863,531,205,278,0.192090395480226
89759,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
89759,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
89759,tense,tone_atmosphere,4.946749537226948,2643,415,948,0.06999621642073402
89761,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
89761,sexualized violence,intensity_darkness,7.19324516356995,223,43,136,0.13004484304932734
89765,memory loss,theme,6.267904596175877,295,110,149,0.23728813559322035
89767,identity,theme,6.057453871660086,342,136,178,0.22807017543859648
89774,abrupt ending,narrative_structure,7.393915859032101,62,35,45,0.12903225806451613
89774,brutal,intensity_darkness,6.141152890536733,648,125,367,0.05555555555555555
89774,emotional,emotional_cognitive_experience,5.128110017541352,2289,346,965,0.019222367846221056
89774,father-son relationship,theme,5.122362875285784,1218,348,458,0.052545155993431854
89774,happy ending,narrative_structure,5.746326180633624,685,186,366,0.04817518248175182
89774,intense,emotional_cognitive_experience,5.539355488565016,1759,229,854,0.013644115974985787
89774,redemption,theme,4.94434857568941,814,416,289,0.3071253071253071
89774,tragedy,intensity_darkness,5.0478456540983165,691,375,294,0.3227206946454414
89804,loss of innocence,theme,7.799380967140265,27,23,11,0.5925925925925926
89804,politics,theme,4.247610726998736,2416,836,718,0.1767384105960265
89837,disturbing,tone_atmosphere,4.911326707384463,4053,430,1343,0.028620774734764372
89837,excessive violence,intensity_darkness,8.674849704494164,30,9,24,0.1
89837,surprise ending,narrative_structure,4.370784611289995,1379,739,435,0.48368382886149386
89837,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
89837,too violent,intensity_darkness,8.897993255808375,8,7,8,0.125
89846,obsession,theme,4.826832029041931,946,468,329,0.3583509513742072
89862,apocalypse,theme,5.459981901023503,1271,248,522,0.11801730920535011
89862,dreamlike,visual_style,5.556899798215925,2759,225,1071,0.021022109459949256
89862,handheld cameras,visual_style,8.674849704494164,15,9,15,0.06666666666666667
89862,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
89864,emotional,emotional_cognitive_experience,5.128110017541352,2289,346,965,0.019222367846221056
89864,weird,tone_atmosphere,5.228041811579957,1571,313,714,0.016549968173138127
89872,dystopia,theme,4.886124915410512,5713,441,1568,0.05916331174514266
89872,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
89872,plot twist,narrative_structure,5.339080128154465,2396,280,1031,0.021285475792988316
89872,post apocalypse,theme,5.966799503391955,369,149,200,0.3008130081300813
89872,tragedy,intensity_darkness,5.0478456540983165,691,375,294,0.3227206946454414
89896,atmospheric,tone_atmosphere,4.2705724608854645,10088,817,2205,0.02111419508326725
89896,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
89896,bleak,tone_atmosphere,5.778937766222385,566,180,250,0.17314487632508835
89896,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89896,meditative,tone_atmosphere,6.523087501234703,410,85,227,0.13658536585365855
89896,somber,tone_atmosphere,6.916991786941792,131,57,61,0.366412213740458
89898,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
89898,satire,humor,4.3375589636616745,3573,764,1229,0.12594458438287154
89898,social commentary,theme,4.436404798298307,5201,692,1529,0.030763314747164008
89900,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89904,black and white,visual_style,4.658466683741777,1940,554,605,0.0577319587628866
89904,cinematography,visual_style,4.3467514118458395,5429,757,1513,0.01565665868484067
89904,emotional,emotional_cognitive_experience,5.128110017541352,2289,346,965,0.019222367846221056
89904,visually appealing,visual_style,4.799490683437611,7253,481,2092,0.0074451950916861985
89945,creepy,tone_atmosphere,5.393938488706512,1417,265,623,0.03458009880028229
89945,memorable,emotional_cognitive_experience,8.269384596386,17,14,15,0.11764705882352941
89945,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
89945,robots,theme,5.966799503391955,1478,149,604,0.039918809201623814
89945,twist,narrative_structure,5.940482195074582,661,153,388,0.025718608169440244
89945,visually appealing,visual_style,4.799490683437611,7253,481,2092,0.0074451950916861985
89973,stop motion,visual_style,5.90853059526798,564,158,263,0.1595744680851064
89983,android,theme,6.117622393126539,216,128,60,0.5185185185185185
89983,artificial intelligence,theme,5.757078972409886,2652,184,1096,0.048265460030165915
89983,evil robot,theme,8.144221453431996,23,16,7,0.5217391304347826
89983,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
89983,robots,theme,5.966799503391955,1478,149,604,0.039918809201623814
89985,politics,theme,4.247610726998736,2416,836,718,0.1767384105960265
89990,crisis of faith,theme,8.087063039592046,24,17,10,0.5833333333333334
89990,loneliness,theme,4.985970250380229,1635,399,688,0.15229357798165138
89990,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
89997,sexual identity,theme,7.645230287313007,63,27,36,0.36507936507936506
90015,serial killer,intensity_darkness,4.310478005059005,2763,785,828,0.18928700687658342
90019,coming of age,theme,4.040120716264529,4494,1029,1133,0.09768580329327993
90057,ambiguous,emotional_cognitive_experience,7.422086735998797,110,34,85,0.09090909090909091
90057,apocalypse,theme,5.459981901023503,1271,248,522,0.11801730920535011
90057,depressing,tone_atmosphere,5.464006051323229,1218,247,661,0.012315270935960592
90057,dreams,theme,6.323474447330687,683,104,461,0.013177159590043924
90057,mental illness,theme,4.6161323199152156,2698,578,942,0.0770941438102298
90057,obsession,theme,4.826832029041931,946,468,329,0.3583509513742072
90057,psychology,theme,5.187474626590958,4847,326,1675,0.013410356921807304
90057,surreal,visual_style,4.4421935264745525,7480,688,2080,0.011229946524064172
90057,twist,narrative_structure,5.940482195074582,661,153,388,0.025718608169440244
90057,twist ending,narrative_structure,5.019010104458429,6600,386,2088,0.008181818181818182
90061,multiple storylines,narrative_structure,6.109900347032629,1514,129,804,0.03236459709379128
90116,racism,theme,4.619592530980111,1718,576,577,0.17636786961583237
90170,religion,theme,4.321994447120563,2163,776,651,0.15996301433194637
90211,politics,theme,4.247610726998736,2416,836,718,0.1767384105960265
90211,satire,humor,4.3375589636616745,3573,764,1229,0.12594458438287154
90237,philosophy,theme,5.592939734699122,2089,217,999,0.05648635710866443
90243,father daughter relationship,theme,4.094997326490364,1517,974,287,0.5056031641397495
90243,redemption,theme,4.94434857568941,814,416,289,0.3071253071253071
90249,android(s)/cyborg(s),theme,8.338377467872952,92,13,72,0.043478260869565216
90249,ending,narrative_structure,5.684129972763719,470,198,258,0.05531914893617021
90249,father-son relationship,theme,5.122362875285784,1218,348,458,0.052545155993431854
90249,feel-good,tone_atmosphere,5.6255766640121445,1244,210,689,0.013665594855305467
90249,robot,theme,5.280341310982807,533,297,170,0.48592870544090055
90249,robots,theme,5.966799503391955,1478,149,604,0.039918809201623814
90249,technology,theme,5.561334395283791,1090,224,498,0.10091743119266056
90252,mental illness,theme,4.6161323199152156,2698,578,942,0.0770941438102298
90256,bittersweet,tone_atmosphere,5.37531597660851,2757,270,1065,0.023939064200217627
